State,Commodity Group,Commodity,Month,Arrival Quantity 01-01-2024 to 10-04-2026,Arrival Unit,Modal Price 01-01-2024 to 10-04-2026,Price Unit
Gujarat,Pulses,mothbeans,November-2024,161.2,Metric Tonnes,5611.99,Rs./Quintal
Gujarat,Pulses,bean,December-2024,44.88,Metric Tonnes,9572.73,Rs./Quintal
Gujarat,Pulses,mothbeans,December-2024,3123.22,Metric Tonnes,6574.69,Rs./Quintal
Gujarat,Pulses,bean,January-2025,15.6,Metric Tonnes,5733.17,Rs./Quintal
Gujarat,Pulses,mothbeans,January-2025,2033.67,Metric Tonnes,7086.5,Rs./Quintal
Gujarat,Pulses,bean,February-2025,136.5,Metric Tonnes,6582.0,Rs./Quintal
Gujarat,Pulses,mothbeans,February-2025,578.1,Metric Tonnes,7068.19,Rs./Quintal
Gujarat,Pulses,bean,March-2025,37.67,Metric Tonnes,5254.3,Rs./Quintal
Gujarat,Pulses,mothbeans,March-2025,140.7,Metric Tonnes,7765.53,Rs./Quintal
Gujarat,Pulses,bean,April-2025,97.08,Metric Tonnes,5036.66,Rs./Quintal
Gujarat,Pulses,mothbeans,April-2025,35.7,Metric Tonnes,7854.9,Rs./Quintal
Gujarat,Pulses,bean,May-2025,819.31,Metric Tonnes,7610.4,Rs./Quintal
Gujarat,Pulses,mothbeans,May-2025,2.0,Metric Tonnes,5522.5,Rs./Quintal
Gujarat,Pulses,bean,June-2025,702.9,Metric Tonnes,6347.55,Rs./Quintal
Gujarat,Pulses,mothbeans,June-2025,4.8,Metric Tonnes,11812.5,Rs./Quintal
Gujarat,Pulses,bean,July-2025,145.0,Metric Tonnes,6579.96,Rs./Quintal
Gujarat,Pulses,mothbeans,July-2025,0.4,Metric Tonnes,4200.0,Rs./Quintal
Gujarat,Pulses,bean,August-2025,52.5,Metric Tonnes,5169.36,Rs./Quintal
Gujarat,Pulses,bean,September-2025,63.1,Metric Tonnes,4863.95,Rs./Quintal
Gujarat,Pulses,bean,October-2025,27.65,Metric Tonnes,4487.09,Rs./Quintal
Gujarat,Pulses,bean,November-2025,26.06,Metric Tonnes,4611.6,Rs./Quintal
Gujarat,Pulses,mothbeans,November-2025,10.0,Metric Tonnes,8440.0,Rs./Quintal
Gujarat,Pulses,bean,December-2025,20.24,Metric Tonnes,4198.27,Rs./Quintal
Gujarat,Pulses,mothbeans,December-2025,1034.7,Metric Tonnes,8649.45,Rs./Quintal
Gujarat,Pulses,bean,January-2026,33.6,Metric Tonnes,4503.71,Rs./Quintal
Gujarat,Pulses,mothbeans,January-2026,2213.77,Metric Tonnes,9404.95,Rs./Quintal
Gujarat,Pulses,bean,February-2026,20.8,Metric Tonnes,5036.75,Rs./Quintal
Gujarat,Pulses,mothbeans,February-2026,1440.5,Metric Tonnes,10300.73,Rs./Quintal
Gujarat,Pulses,bean,March-2026,21.36,Metric Tonnes,5466.37,Rs./Quintal
Gujarat,Pulses,mothbeans,March-2026,42.0,Metric Tonnes,10098.81,Rs./Quintal
Gujarat,Pulses,bean,April-2026,16.29,Metric Tonnes,5724.47,Rs./Quintal
Karnataka,Pulses,bean,January-2024,2500.0,Metric Tonnes,3018.02,Rs./Quintal
Karnataka,Pulses,mothbeans,January-2024,29.0,Metric Tonnes,8963.79,Rs./Quintal
Karnataka,Pulses,bean,February-2024,3038.0,Metric Tonnes,3167.59,Rs./Quintal
Karnataka,Pulses,mothbeans,February-2024,72.0,Metric Tonnes,9431.25,Rs./Quintal
Karnataka,Pulses,bean,March-2024,2831.0,Metric Tonnes,4813.23,Rs./Quintal
Karnataka,Pulses,mothbeans,March-2024,29.0,Metric Tonnes,9491.38,Rs./Quintal
Karnataka,Pulses,bean,April-2024,1170.0,Metric Tonnes,7423.24,Rs./Quintal
Karnataka,Pulses,mothbeans,April-2024,33.0,Metric Tonnes,8395.45,Rs./Quintal
Karnataka,Pulses,bean,May-2024,1083.0,Metric Tonnes,12313.72,Rs./Quintal
Karnataka,Pulses,mothbeans,May-2024,17.0,Metric Tonnes,8350.0,Rs./Quintal
Karnataka,Pulses,bean,June-2024,1405.0,Metric Tonnes,7078.25,Rs./Quintal
Karnataka,Pulses,mothbeans,June-2024,172.0,Metric Tonnes,8599.42,Rs./Quintal
Karnataka,Pulses,bean,July-2024,2361.0,Metric Tonnes,4433.76,Rs./Quintal
Karnataka,Pulses,mothbeans,July-2024,39.0,Metric Tonnes,8742.31,Rs./Quintal
Karnataka,Pulses,bean,August-2024,2386.0,Metric Tonnes,3245.2,Rs./Quintal
Karnataka,Pulses,mothbeans,August-2024,43.0,Metric Tonnes,8850.0,Rs./Quintal
Karnataka,Pulses,bean,September-2024,2256.0,Metric Tonnes,3899.83,Rs./Quintal
Karnataka,Pulses,mothbeans,September-2024,47.0,Metric Tonnes,9019.15,Rs./Quintal
Karnataka,Pulses,bean,October-2024,1691.0,Metric Tonnes,6639.44,Rs./Quintal
Karnataka,Pulses,mothbeans,October-2024,59.0,Metric Tonnes,9352.54,Rs./Quintal
Karnataka,Pulses,bean,November-2024,1796.0,Metric Tonnes,3503.83,Rs./Quintal
Karnataka,Pulses,mothbeans,November-2024,55.0,Metric Tonnes,10260.0,Rs./Quintal
Karnataka,Pulses,bean,December-2024,1397.0,Metric Tonnes,4214.33,Rs./Quintal
Karnataka,Pulses,mothbeans,December-2024,26.0,Metric Tonnes,7711.54,Rs./Quintal
Karnataka,Pulses,bean,January-2025,2501.0,Metric Tonnes,3451.57,Rs./Quintal
Karnataka,Pulses,mothbeans,January-2025,73.0,Metric Tonnes,7750.0,Rs./Quintal
Karnataka,Pulses,bean,February-2025,2741.0,Metric Tonnes,2903.87,Rs./Quintal
Karnataka,Pulses,mothbeans,February-2025,30.0,Metric Tonnes,8616.67,Rs./Quintal
Karnataka,Pulses,bean,March-2025,2894.0,Metric Tonnes,3369.54,Rs./Quintal
Karnataka,Pulses,bean,April-2025,1137.0,Metric Tonnes,4899.06,Rs./Quintal
Karnataka,Pulses,bean,May-2025,1221.0,Metric Tonnes,6368.67,Rs./Quintal
Karnataka,Pulses,bean,June-2025,1506.0,Metric Tonnes,5057.16,Rs./Quintal
Karnataka,Pulses,bean,July-2025,1692.0,Metric Tonnes,4925.92,Rs./Quintal
Karnataka,Pulses,bean,August-2025,1829.0,Metric Tonnes,3989.31,Rs./Quintal
Karnataka,Pulses,bean,September-2025,1975.47,Metric Tonnes,3171.06,Rs./Quintal
Karnataka,Pulses,bean,October-2025,161.09,Metric Tonnes,4080.21,Rs./Quintal
Karnataka,Pulses,bean,November-2025,1262.3,Metric Tonnes,3518.57,Rs./Quintal
Karnataka,Pulses,bean,December-2025,1446.7,Metric Tonnes,3879.97,Rs./Quintal
Karnataka,Pulses,bean,January-2026,1917.5,Metric Tonnes,2848.09,Rs./Quintal
Karnataka,Pulses,bean,February-2026,2970.4,Metric Tonnes,3040.81,Rs./Quintal
Karnataka,Pulses,bean,March-2026,2812.1,Metric Tonnes,3844.56,Rs./Quintal
Karnataka,Pulses,bean,April-2026,1011.3,Metric Tonnes,4439.75,Rs./Quintal
Madhya Pradesh,Pulses,bean,October-2024,1.79,Metric Tonnes,13026.0,Rs./Quintal
Madhya Pradesh,Pulses,bean,November-2025,1.0,Metric Tonnes,1700.0,Rs./Quintal
Madhya Pradesh,Pulses,bean,February-2026,0.1,Metric Tonnes,5800.0,Rs./Quintal
Madhya Pradesh,Pulses,bean,March-2026,1.79,Metric Tonnes,6350.0,Rs./Quintal
Maharashtra,Pulses,bean,January-2024,1974.0,Metric Tonnes,3487.94,Rs./Quintal
Maharashtra,Pulses,bean,February-2024,1815.7,Metric Tonnes,3008.78,Rs./Quintal
Maharashtra,Pulses,bean,March-2024,2241.7,Metric Tonnes,3440.36,Rs./Quintal
Maharashtra,Pulses,bean,April-2024,1290.3,Metric Tonnes,5194.53,Rs./Quintal
Maharashtra,Pulses,bean,May-2024,1134.9,Metric Tonnes,7356.1,Rs./Quintal
Maharashtra,Pulses,bean,June-2024,582.1,Metric Tonnes,8092.51,Rs./Quintal
Maharashtra,Pulses,bean,July-2024,1850.7,Metric Tonnes,5058.53,Rs./Quintal
Maharashtra,Pulses,bean,August-2024,3119.2,Metric Tonnes,3544.07,Rs./Quintal
Maharashtra,Pulses,bean,September-2024,3680.0,Metric Tonnes,3790.49,Rs./Quintal
Maharashtra,Pulses,bean,October-2024,3326.9,Metric Tonnes,5010.9,Rs./Quintal
Maharashtra,Pulses,bean,November-2024,4364.6,Metric Tonnes,3728.74,Rs./Quintal
Maharashtra,Pulses,bean,December-2024,2607.4,Metric Tonnes,3592.09,Rs./Quintal
Maharashtra,Pulses,bean,January-2025,2454.1,Metric Tonnes,3377.15,Rs./Quintal
Maharashtra,Pulses,bean,February-2025,2264.9,Metric Tonnes,2804.56,Rs./Quintal
Maharashtra,Pulses,bean,March-2025,2135.3,Metric Tonnes,3844.35,Rs./Quintal
Maharashtra,Pulses,bean,April-2025,2028.9,Metric Tonnes,4633.27,Rs./Quintal
Maharashtra,Pulses,bean,May-2025,1310.4,Metric Tonnes,6884.11,Rs./Quintal
Maharashtra,Pulses,bean,June-2025,1382.6,Metric Tonnes,6910.92,Rs./Quintal
Maharashtra,Pulses,bean,July-2025,1630.0,Metric Tonnes,5573.03,Rs./Quintal
Maharashtra,Pulses,bean,August-2025,3070.0,Metric Tonnes,3989.7,Rs./Quintal
Maharashtra,Pulses,bean,September-2025,3746.3,Metric Tonnes,4267.02,Rs./Quintal
Maharashtra,Pulses,bean,October-2025,3380.6,Metric Tonnes,4317.72,Rs./Quintal
Maharashtra,Pulses,bean,November-2025,2400.8,Metric Tonnes,4644.61,Rs./Quintal
Maharashtra,Pulses,bean,December-2025,2777.9,Metric Tonnes,3743.63,Rs./Quintal
Maharashtra,Pulses,bean,January-2026,2418.7,Metric Tonnes,3106.42,Rs./Quintal
Maharashtra,Pulses,bean,February-2026,3071.1,Metric Tonnes,2831.97,Rs./Quintal
Maharashtra,Pulses,bean,March-2026,2957.9,Metric Tonnes,3017.0,Rs./Quintal
Maharashtra,Pulses,bean,April-2026,1002.5,Metric Tonnes,3386.31,Rs./Quintal
Odisha,Pulses,bean,January-2024,30.18,Metric Tonnes,4788.37,Rs./Quintal
Odisha,Pulses,bean,February-2024,46.77,Metric Tonnes,4785.89,Rs./Quintal
Odisha,Pulses,bean,March-2024,52.24,Metric Tonnes,4076.86,Rs./Quintal
Odisha,Pulses,bean,April-2024,20.34,Metric Tonnes,3771.68,Rs./Quintal
Odisha,Pulses,bean,May-2024,14.82,Metric Tonnes,3981.75,Rs./Quintal
Odisha,Pulses,bean,June-2024,36.23,Metric Tonnes,4988.52,Rs./Quintal
Odisha,Pulses,bean,July-2024,80.6,Metric Tonnes,6192.43,Rs./Quintal
Odisha,Pulses,bean,August-2024,46.5,Metric Tonnes,6336.99,Rs./Quintal
Odisha,Pulses,bean,September-2024,29.9,Metric Tonnes,6785.95,Rs./Quintal
Odisha,Pulses,bean,October-2024,95.58,Metric Tonnes,5816.44,Rs./Quintal
Odisha,Pulses,bean,November-2024,99.09,Metric Tonnes,5161.56,Rs./Quintal
Odisha,Pulses,bean,December-2024,87.97,Metric Tonnes,5136.05,Rs./Quintal
Odisha,Pulses,bean,January-2025,43.71,Metric Tonnes,4840.24,Rs./Quintal
Odisha,Pulses,bean,February-2025,27.97,Metric Tonnes,4876.98,Rs./Quintal
Odisha,Pulses,bean,March-2025,19.1,Metric Tonnes,5335.55,Rs./Quintal
Odisha,Pulses,bean,April-2025,10.97,Metric Tonnes,5257.7,Rs./Quintal
Odisha,Pulses,bean,May-2025,23.34,Metric Tonnes,5204.03,Rs./Quintal
Odisha,Pulses,bean,June-2025,72.34,Metric Tonnes,4149.36,Rs./Quintal
Odisha,Pulses,bean,July-2025,135.81,Metric Tonnes,4278.96,Rs./Quintal
Odisha,Pulses,bean,August-2025,158.32,Metric Tonnes,4240.48,Rs./Quintal
Odisha,Pulses,bean,September-2025,137.92,Metric Tonnes,4258.72,Rs./Quintal
Odisha,Pulses,bean,October-2025,109.25,Metric Tonnes,4347.7,Rs./Quintal
Odisha,Pulses,bean,November-2025,0.51,Metric Tonnes,9290.2,Rs./Quintal
Punjab,Pulses,bean,January-2024,4.55,Metric Tonnes,2277.38,Rs./Quintal
Punjab,Pulses,bean,February-2024,5.4,Metric Tonnes,3104.06,Rs./Quintal
Punjab,Pulses,bean,March-2024,4.4,Metric Tonnes,3374.18,Rs./Quintal
Punjab,Pulses,bean,April-2024,5.5,Metric Tonnes,2732.76,Rs./Quintal
Punjab,Pulses,bean,May-2024,1.5,Metric Tonnes,3663.67,Rs./Quintal
Punjab,Pulses,bean,June-2024,0.31,Metric Tonnes,3419.35,Rs./Quintal
Punjab,Pulses,bean,July-2024,6.43,Metric Tonnes,3702.15,Rs./Quintal
Punjab,Pulses,bean,August-2024,6.78,Metric Tonnes,4156.53,Rs./Quintal
Punjab,Pulses,bean,September-2024,24.06,Metric Tonnes,3668.75,Rs./Quintal
Punjab,Pulses,bean,October-2024,8.56,Metric Tonnes,4567.76,Rs./Quintal
Punjab,Pulses,bean,November-2024,1.8,Metric Tonnes,3134.44,Rs./Quintal
Punjab,Pulses,bean,December-2024,5.4,Metric Tonnes,2280.07,Rs./Quintal
Punjab,Pulses,bean,April-2025,6.0,Metric Tonnes,5500.0,Rs./Quintal
Punjab,Pulses,bean,June-2025,0.06,Metric Tonnes,3916.67,Rs./Quintal
Punjab,Pulses,bean,July-2025,1.01,Metric Tonnes,3504.95,Rs./Quintal
Punjab,Pulses,bean,August-2025,0.26,Metric Tonnes,5153.85,Rs./Quintal
Punjab,Pulses,bean,September-2025,0.07,Metric Tonnes,5357.14,Rs./Quintal
Punjab,Pulses,bean,November-2025,1.2,Metric Tonnes,6583.33,Rs./Quintal
Rajasthan,Pulses,mothbeans,January-2024,2747.9,Metric Tonnes,5837.24,Rs./Quintal
Rajasthan,Pulses,mothbeans,February-2024,2300.1,Metric Tonnes,5803.0,Rs./Quintal
Rajasthan,Pulses,mothbeans,March-2024,2327.8,Metric Tonnes,5614.84,Rs./Quintal
Rajasthan,Pulses,mothbeans,April-2024,1584.8,Metric Tonnes,6037.76,Rs./Quintal
Rajasthan,Pulses,mothbeans,May-2024,1043.8,Metric Tonnes,6019.58,Rs./Quintal
Rajasthan,Pulses,mothbeans,June-2024,1030.5,Metric Tonnes,6345.5,Rs./Quintal
Rajasthan,Pulses,mothbeans,July-2024,716.65,Metric Tonnes,6266.98,Rs./Quintal
Rajasthan,Pulses,mothbeans,August-2024,696.18,Metric Tonnes,6227.92,Rs./Quintal
Rajasthan,Pulses,mothbeans,September-2024,1849.59,Metric Tonnes,5787.3,Rs./Quintal
Rajasthan,Pulses,mothbeans,October-2024,9149.1,Metric Tonnes,4892.94,Rs./Quintal
Rajasthan,Pulses,mothbeans,November-2024,9347.69,Metric Tonnes,4680.15,Rs./Quintal
Rajasthan,Pulses,mothbeans,December-2024,5461.1,Metric Tonnes,4661.09,Rs./Quintal
Rajasthan,Pulses,mothbeans,January-2025,4410.65,Metric Tonnes,4786.72,Rs./Quintal
Rajasthan,Pulses,mothbeans,February-2025,2787.2,Metric Tonnes,4785.67,Rs./Quintal
Rajasthan,Pulses,mothbeans,March-2025,2911.3,Metric Tonnes,4674.88,Rs./Quintal
Rajasthan,Pulses,mothbeans,April-2025,2488.5,Metric Tonnes,4725.06,Rs./Quintal
Rajasthan,Pulses,mothbeans,May-2025,3569.7,Metric Tonnes,4777.99,Rs./Quintal
Rajasthan,Pulses,mothbeans,June-2025,2922.0,Metric Tonnes,4894.61,Rs./Quintal
Rajasthan,Pulses,mothbeans,July-2025,3152.7,Metric Tonnes,5225.64,Rs./Quintal
Rajasthan,Pulses,mothbeans,August-2025,2317.0,Metric Tonnes,5294.85,Rs./Quintal
Rajasthan,Pulses,mothbeans,September-2025,2169.5,Metric Tonnes,5190.35,Rs./Quintal
Rajasthan,Pulses,mothbeans,October-2025,42107.2,Metric Tonnes,4441.41,Rs./Quintal
Rajasthan,Pulses,mothbeans,November-2025,10382.38,Metric Tonnes,4320.67,Rs./Quintal
Rajasthan,Pulses,mothbeans,December-2025,10029.08,Metric Tonnes,4361.72,Rs./Quintal
Rajasthan,Pulses,mothbeans,January-2026,4806.24,Metric Tonnes,4617.36,Rs./Quintal
Rajasthan,Pulses,mothbeans,February-2026,2647.07,Metric Tonnes,4615.2,Rs./Quintal
Rajasthan,Pulses,mothbeans,March-2026,1789.15,Metric Tonnes,4591.48,Rs./Quintal
Rajasthan,Pulses,mothbeans,April-2026,820.19,Metric Tonnes,4708.04,Rs./Quintal
Tamil Nadu,Pulses,mothbeans,March-2024,0.28,Metric Tonnes,3540.57,Rs./Quintal
Tamil Nadu,Pulses,mothbeans,April-2024,0.13,Metric Tonnes,2273.08,Rs./Quintal
Tamil Nadu,Pulses,mothbeans,May-2024,0.14,Metric Tonnes,1940.0,Rs./Quintal
Tamil Nadu,Pulses,bean,June-2024,167.73,Metric Tonnes,121.9,Rs./Quintal
Tamil Nadu,Pulses,bean,July-2024,682.25,Metric Tonnes,6405.47,Rs./Quintal
Tamil Nadu,Pulses,bean,August-2024,949.86,Metric Tonnes,5744.87,Rs./Quintal
Tamil Nadu,Pulses,bean,September-2024,913.5,Metric Tonnes,6711.15,Rs./Quintal
Tamil Nadu,Pulses,bean,October-2024,746.3,Metric Tonnes,12153.75,Rs./Quintal
Tamil Nadu,Pulses,bean,November-2024,834.0,Metric Tonnes,6273.92,Rs./Quintal
Tamil Nadu,Pulses,bean,December-2024,920.19,Metric Tonnes,7558.02,Rs./Quintal
Tamil Nadu,Pulses,bean,January-2025,944.99,Metric Tonnes,6636.63,Rs./Quintal
Tamil Nadu,Pulses,bean,February-2025,919.89,Metric Tonnes,5193.8,Rs./Quintal
Tamil Nadu,Pulses,bean,March-2025,915.91,Metric Tonnes,6193.14,Rs./Quintal
Tamil Nadu,Pulses,bean,April-2025,850.8,Metric Tonnes,7391.15,Rs./Quintal
Tamil Nadu,Pulses,bean,May-2025,825.48,Metric Tonnes,8392.27,Rs./Quintal
Tamil Nadu,Pulses,bean,June-2025,774.41,Metric Tonnes,8587.33,Rs./Quintal
Tamil Nadu,Pulses,bean,July-2025,779.43,Metric Tonnes,8002.93,Rs./Quintal
Tamil Nadu,Pulses,bean,August-2025,817.15,Metric Tonnes,7237.7,Rs./Quintal
Tamil Nadu,Pulses,bean,September-2025,920.49,Metric Tonnes,5549.24,Rs./Quintal
Tamil Nadu,Pulses,bean,October-2025,822.75,Metric Tonnes,6802.4,Rs./Quintal
Tamil Nadu,Pulses,bean,November-2025,952.32,Metric Tonnes,6068.12,Rs./Quintal
Tamil Nadu,Pulses,bean,December-2025,978.43,Metric Tonnes,6511.09,Rs./Quintal
Tamil Nadu,Pulses,bean,January-2026,990.81,Metric Tonnes,4855.36,Rs./Quintal
Tamil Nadu,Pulses,bean,February-2026,929.78,Metric Tonnes,5357.24,Rs./Quintal
Tamil Nadu,Pulses,bean,March-2026,985.85,Metric Tonnes,6226.67,Rs./Quintal
Tamil Nadu,Pulses,bean,April-2026,306.59,Metric Tonnes,6594.22,Rs./Quintal
Telangana,Pulses,bean,June-2024,1.36,Metric Tonnes,4050.0,Rs./Quintal
Telangana,Pulses,bean,September-2024,1.7,Metric Tonnes,7750.0,Rs./Quintal
Uttar Pradesh,Pulses,bean,December-2024,0.01,Metric Tonnes,900.0,Rs./Quintal
Uttar Pradesh,Pulses,bean,January-2025,0.18,Metric Tonnes,944.44,Rs./Quintal
Uttar Pradesh,Pulses,bean,February-2025,1.22,Metric Tonnes,1109.84,Rs./Quintal
West Bengal,Pulses,mothbeans,January-2024,142.5,Metric Tonnes,9935.79,Rs./Quintal
West Bengal,Pulses,mothbeans,February-2024,130.5,Metric Tonnes,10093.1,Rs./Quintal
West Bengal,Pulses,mothbeans,March-2024,146.0,Metric Tonnes,10368.49,Rs./Quintal
West Bengal,Pulses,mothbeans,April-2024,145.0,Metric Tonnes,10666.9,Rs./Quintal
West Bengal,Pulses,mothbeans,May-2024,140.5,Metric Tonnes,10770.82,Rs./Quintal
West Bengal,Pulses,mothbeans,June-2024,144.5,Metric Tonnes,10705.19,Rs./Quintal
West Bengal,Pulses,mothbeans,July-2024,150.5,Metric Tonnes,10504.65,Rs./Quintal
West Bengal,Pulses,mothbeans,August-2024,153.0,Metric Tonnes,10500.65,Rs./Quintal
West Bengal,Pulses,mothbeans,September-2024,155.5,Metric Tonnes,10480.06,Rs./Quintal
West Bengal,Pulses,mothbeans,October-2024,137.0,Metric Tonnes,10359.12,Rs./Quintal
West Bengal,Pulses,mothbeans,November-2024,135.0,Metric Tonnes,10403.33,Rs./Quintal
West Bengal,Pulses,mothbeans,December-2024,175.0,Metric Tonnes,10146.0,Rs./Quintal
West Bengal,Pulses,mothbeans,January-2025,170.0,Metric Tonnes,10019.41,Rs./Quintal
West Bengal,Pulses,mothbeans,February-2025,150.0,Metric Tonnes,9569.33,Rs./Quintal
West Bengal,Pulses,mothbeans,March-2025,179.0,Metric Tonnes,9613.97,Rs./Quintal
West Bengal,Pulses,mothbeans,April-2025,160.0,Metric Tonnes,9595.94,Rs./Quintal
West Bengal,Pulses,mothbeans,May-2025,177.0,Metric Tonnes,9641.53,Rs./Quintal
West Bengal,Pulses,mothbeans,June-2025,151.0,Metric Tonnes,9645.03,Rs./Quintal
West Bengal,Pulses,mothbeans,July-2025,155.0,Metric Tonnes,9883.87,Rs./Quintal
West Bengal,Pulses,mothbeans,August-2025,166.0,Metric Tonnes,9868.98,Rs./Quintal
West Bengal,Pulses,mothbeans,September-2025,162.0,Metric Tonnes,9887.96,Rs./Quintal
West Bengal,Pulses,mothbeans,October-2025,181.0,Metric Tonnes,9670.86,Rs./Quintal
West Bengal,Pulses,mothbeans,November-2025,35.0,Metric Tonnes,9600.0,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,January-2024,84.4,Metric Tonnes,7217.77,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,February-2024,6.3,Metric Tonnes,7961.11,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,March-2024,14.6,Metric Tonnes,7369.86,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,April-2024,2.5,Metric Tonnes,7734.0,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,May-2024,60.5,Metric Tonnes,6000.0,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,July-2024,10.0,Metric Tonnes,6000.0,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,August-2024,31.3,Metric Tonnes,6827.48,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,September-2024,14.9,Metric Tonnes,6000.0,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,October-2024,106.4,Metric Tonnes,6430.17,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,November-2024,58.5,Metric Tonnes,6158.14,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,December-2024,20.7,Metric Tonnes,6039.13,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,January-2025,60.8,Metric Tonnes,6984.64,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,February-2025,34.5,Metric Tonnes,7087.54,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,March-2025,34.7,Metric Tonnes,6790.78,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,April-2025,10.0,Metric Tonnes,6000.0,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,May-2025,7.0,Metric Tonnes,7500.0,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,June-2025,53.5,Metric Tonnes,6000.0,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,July-2025,100.9,Metric Tonnes,6568.88,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,August-2025,20.2,Metric Tonnes,6923.27,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,September-2025,12.0,Metric Tonnes,6000.0,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,October-2025,13.0,Metric Tonnes,6000.0,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,November-2025,30.5,Metric Tonnes,7183.61,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,December-2025,27.0,Metric Tonnes,6200.0,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,January-2026,72.8,Metric Tonnes,7874.31,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,February-2026,66.9,Metric Tonnes,7898.51,Rs./Quintal
Chattisgarh,Oil Seeds,niger seed,March-2026,20.0,Metric Tonnes,6200.0,Rs./Quintal
Karnataka,Oil Seeds,niger seed,March-2024,3.0,Metric Tonnes,10300.0,Rs./Quintal
Karnataka,Oil Seeds,niger seed,June-2024,2.0,Metric Tonnes,8000.0,Rs./Quintal
Karnataka,Oil Seeds,niger seed,September-2024,4.0,Metric Tonnes,11715.0,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,August-2024,60.82,Metric Tonnes,8548.07,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,September-2024,108.76,Metric Tonnes,7894.27,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,October-2024,65.12,Metric Tonnes,8382.23,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,November-2024,13.5,Metric Tonnes,5162.96,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,December-2024,86.56,Metric Tonnes,7691.28,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,January-2025,272.5,Metric Tonnes,7849.04,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,February-2025,161.65,Metric Tonnes,8040.19,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,March-2025,138.81,Metric Tonnes,8149.95,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,April-2025,55.51,Metric Tonnes,7858.91,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,May-2025,71.4,Metric Tonnes,8013.28,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,June-2025,58.91,Metric Tonnes,8033.44,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,July-2025,274.06,Metric Tonnes,8793.13,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,August-2025,86.62,Metric Tonnes,9297.76,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,September-2025,35.54,Metric Tonnes,8678.28,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,October-2025,75.75,Metric Tonnes,8760.26,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,November-2025,73.53,Metric Tonnes,9026.28,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,December-2025,205.81,Metric Tonnes,9327.43,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,January-2026,598.11,Metric Tonnes,9273.99,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,February-2026,299.26,Metric Tonnes,9249.92,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,March-2026,84.01,Metric Tonnes,9689.76,Rs./Quintal
Madhya Pradesh,Oil Seeds,niger seed,April-2026,54.21,Metric Tonnes,8971.14,Rs./Quintal
Maharashtra,Oil Seeds,niger seed,May-2024,0.5,Metric Tonnes,4413.0,Rs./Quintal
Maharashtra,Oil Seeds,niger seed,July-2024,0.3,Metric Tonnes,15000.0,Rs./Quintal
Maharashtra,Oil Seeds,niger seed,August-2024,0.1,Metric Tonnes,10000.0,Rs./Quintal
Maharashtra,Oil Seeds,niger seed,August-2025,0.1,Metric Tonnes,6851.0,Rs./Quintal
Maharashtra,Oil Seeds,niger seed,March-2026,0.6,Metric Tonnes,10125.0,Rs./Quintal
